id,name,brand,kind,status,physicalCount,functionSheetCount,functionTableCount,purposeRows,completeDeviceApproved,missing
maker-existing-source-board-0cbb8cb1ff28e5754b,Unit ADC,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-8ce1cf3d0ee0a51ed1,Unit DAC,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-18ed5c1f767cc2e793,Unit DAC2,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-ec1ecab334af3f64bb,Unit Hub,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-ba9e5f605961dcedee,Unit PaHub,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-2d9e671dd6280fac66,Unit PaHub v2.1,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-m5stack-expansion-unit-pbhub,Unit PbHub,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-pimoroni-9e49e0c90489,Breakout Garden Mini (I2C),Pimoroni,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-3d-gesture-tracking-shield-for-raspberry-pi-mgc3130,3D Gesture Tracking Shield for Raspberry Pi (MGC3130),Seeed Studio,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-4-channel-16-bit-adc-for-raspberry-pi-ads1115,4-Channel 16-Bit ADC for Raspberry Pi (ADS1115),Seeed Studio,maker,pinout-source,4,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-can-bus-shield-v1-2,CAN-BUS Shield V1.2,Seeed Studio,maker,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-ds1307-rtc-for-raspberry-pi,DS1307 RTC for Raspberry Pi,Seeed Studio,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-ds3231-high-accuracy-rtc-for-raspberry-pi,DS3231 High Accuracy RTC for Raspberry Pi,Seeed Studio,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-expansion-board-base-for-xiao,Expansion Board Base for XIAO,Seeed Studio,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-c219ddbb601c475420,Grove - Base Shield for IOIO-OTG,Seeed Studio,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-a4388d63a62bacb53d,Grove - Mega Shield,Seeed Studio,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-9c816d9f975c7f0db0,Grove - Protoshield,Seeed Studio,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-grove-base-boosterpack,Grove Base BoosterPack,Seeed Studio,maker,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-838efa674dcac12fa7,Grove Base Cape for BeagleBone V2,Seeed Studio,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-e3a347ef6612592656,Grove Base HAT,Seeed Studio,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-grove-base-hat-for-raspberry-pi,Grove Base Hat for Raspberry Pi,Seeed Studio,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-grove-base-hat-for-raspberry-pi-zero,Grove Base Hat for Raspberry Pi Zero,Seeed Studio,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-grove-base-kit-for-raspberry-pi,Grove Base Kit for Raspberry Pi,Seeed Studio,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-df9b36454f16b53f6e,Grove Base Shield for NodeMCU V1.0,Seeed Studio,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-b5a886dc67e44a7a2a,Grove Base Shield for Photon,Seeed Studio,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-grove-shield-for-arduino-nano,Grove Shield for Arduino Nano,Seeed Studio,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-39a2114c0a0f24ce52,Grove Shield for Intel Joule,Seeed Studio,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-grove-shield-for-pi-pico-v1-0,Grove Shield for Pi Pico V1.0,Seeed Studio,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-grove-shield-for-wio-lite,Grove Shield for Wio Lite,Seeed Studio,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-grove-shield-for-xiao,Grove Shield for XIAO,Seeed Studio,maker,pinout-source,3,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-9411f7846292008faf,MT3620 Grove Shield,Seeed Studio,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-rs-232-to-ttl-converter-max3232idr,RS-232 To TTL Converter (MAX3232IDR),Seeed Studio,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-rs-485-shield-for-raspberry-pi,RS-485 Shield for Raspberry Pi,Seeed Studio,maker,functions-only,0,0,1,5,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-sd-card-shield,SD Card Shield,Seeed Studio,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-uartsb-frame,UartSB Frame,Seeed Studio,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-uartsbee-v3-1,UartSBee V3.1,Seeed Studio,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-uartsbee-v4,UartSBee V4,Seeed Studio,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-wifi-shield-v1-2,Wifi Shield V1.2,Seeed Studio,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-wifi-shield-v2-0,Wifi Shield V2.0,Seeed Studio,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-xbee-shield,XBee Shield,Seeed Studio,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-lilygo-expansion-t-u2t,T-U2T,LILYGO,maker,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-m5stack-expansion-atomic-port-abc-base,Atomic Port ABC Base,M5Stack,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-m5stack-expansion-butterfly-launcher,Butterfly Launcher,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-m5stack-expansion-faces-calculator,Faces Calculator,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-m5stack-expansion-faces-gamepad,Faces Gamepad,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-da76e277a8985719d4,Grove T,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-8b7bc8abf33e9365fe,Grove to 4P,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-8cb9bff718fbbf41b6,Grove to Grove,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-cc0272832d61950412,Grove to PIN,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-1a18c2638cb34d6a64,Grove to USBC,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-30d9237b1f6dcddf5c,Module ASR,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-3b299715f598234f5a,Module Air Quality,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-m5stack-expansion-module-audio,Module Audio,M5Stack,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-c203ae1acad081e528,Module Battery,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-4a5f789a23ee2fe5d5,Module Bus,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
